GEO_ID_2,GEO_ID,MSA,POP_M_15_19,PER_M_15_19_MAR,PER_M_15_19_WID,PER_M_15_19_DIV,PER_M_15_19_SEP,PER_M_15_19_UNMAR,POP_M_20_34,PER_M_20_34_MAR,PER_M_20_34_WID,PER_M_20_34_DIV,PER_M_20_34_SEP,PER_M_20_34_UNMAR,POP_M_35_44,PER_M_35_44_MAR,PER_M_35_44_WID,PER_M_35_44_DIV,PER_M_35_44_SEP,PER_M_35_44_UNMAR,POP_M_45_54,PER_M_45_54_MAR,PER_M_45_54_WID,PER_M_45_54_DIV,PER_M_45_54_SEP,PER_M_45_54_UNMAR,POP_M_55_64,PER_M_55_64_MAR,PER_M_55_64_WID,PER_M_55_64_DIV,PER_M_55_64_SEP,PER_M_55_64_UNMAR,POP_M_65_OVER,PER_M_65_OVER_MAR,PER_M_65_OVER_WID,PER_M_65_OVER_DIV,PER_M_65_OVER_SEP,PER_M_65_OVER_UNMAR,POP_F_15_19,PER_F_15_19_MAR,PER_F_15_19_WID,PER_F_15_19_DIV,PER_F_15_19_SEP,PER_F_15_19_UNMAR,POP_F_20_34,PER_F_20_34_MAR,PER_F_20_34_WID,PER_F_20_34_DIV,PER_F_20_34_SEP,PER_F_20_34_UNMAR,POP_F_35_44,PER_F_35_44_MAR,PER_F_35_44_WID,PER_F_35_44_DIV,PER_F_35_44_SEP,PER_F_35_44_UNMAR,POP_F_45_54,PER_F_45_54_MAR,PER_F_45_54_WID,PER_F_45_54_DIV,PER_F_45_54_SEP,PER_F_45_54_UNMAR,POP_F_55_64,PER_F_55_64_MAR,PER_F_55_64_WID,PER_F_55_64_DIV,PER_F_55_64_SEP,PER_F_55_64_UNMAR,POP_F_65_OVER,PER_F_65_OVER_MAR,PER_F_65_OVER_WID,PER_F_65_OVER_DIV,PER_F_65_OVER_SEP,PER_F_65_OVER_UNMAR
39340,310M100US39340,"Provo-Orem, UT Metro Area",22844,1.1,0,0.1,0,98.7,72575,54,0.1,2.4,0.9,42.6,26949,83.8,0.5,6,1.9,7.8,20683,84.4,1.5,9.1,0.5,4.5,14439,87.3,0.8,7.4,0.6,3.9,14498,85.1,8.2,4.8,0.3,1.7,24458,3.1,0,0.1,0.2,96.6,70506,60.6,0.2,3.6,1.3,34.2,25858,81.4,0.5,9.2,2.3,6.7,21308,78.9,2,12.5,1.3,5.4,15600,73.7,6.6,13.8,1,4.9,17874,54,33.8,10.4,0.5,1.4
39380,310M100US39380,"Pueblo, CO Metro Area",5938,0.6,0,0,0,99.4,14300,34,0.6,4.7,1.2,59.6,9663,63.4,0.6,13.4,1.5,21.1,10747,56.3,2.3,20.9,3.7,16.8,9330,70.6,2.4,16.9,1.8,8.3,10271,70.9,13.5,11.4,1.7,2.5,5617,2.7,0,0,0,97.3,14354,39.9,0.3,6.2,3.3,50.4,9628,61,1,20.1,3.7,14.1,11481,55.5,4.5,27.2,3.2,9.5,9814,60.5,9.9,22.2,2.2,5.2,13349,46.1,36.7,12.7,1.1,3.4
39460,310M100US39460,"Punta Gorda, FL Metro Area",3952,0.1,0,0,0,99.9,9027,27.6,0,6,1.1,65.2,7652,53.9,1.1,17.2,2.7,25.2,9936,63.5,0.2,20.3,2.3,13.6,12444,73.9,2.2,14.3,3.2,6.4,24772,78.4,11.6,7.3,0.6,2,3599,1.3,0,0,0,98.7,8111,38.8,0.1,9.5,3.7,47.9,7701,57.2,1.8,22.2,4.9,13.8,11207,66.1,3.2,19.4,3.9,7.4,14545,73.4,8.1,15.3,1.1,2.2,27557,57.2,33.7,7.3,0.2,1.6
39540,310M100US39540,"Racine, WI Metro Area",7059,0.3,0.1,0.2,0.3,99.1,17713,32.6,0,3.9,0.7,62.8,13705,60.8,0.5,13.1,2,23.7,15658,65.3,0.6,15.3,1.6,17.3,11115,75.6,2.7,13.2,0.4,8.2,10630,74.4,12.7,7.8,0.8,4.2,6463,1.1,0,0.2,0,98.6,17037,36.2,0.4,6.2,1.3,56,13545,68.6,0.9,14.7,3,12.8,15927,65.6,1.7,19.7,2.7,10.3,11406,62.5,8.2,19.1,1.1,9.1,14173,43.8,37.1,9.1,0.3,9.8
39580,310M100US39580,"Raleigh-Cary, NC Metro Area",37856,0.6,0,0,0.1,99.3,113764,37.8,0.1,2.4,1.6,58.1,87702,70.3,0.4,8.1,3.3,17.9,75304,72.3,0.7,13.2,3.5,10.3,49268,76,2.8,13.1,2.5,5.7,38512,76.2,11.3,7.1,1.3,4.1,35803,1.8,0,0,0,98.2,116493,43.9,0.2,3.6,3.2,49.1,90379,68.4,0.8,11.3,4.5,14.9,79025,67.4,3.2,16.5,3.8,9.1,54846,63.2,8.6,19.8,2.6,5.8,53921,41.9,41.5,11.5,1.3,3.7
39660,310M100US39660,"Rapid City, SD Metro Area",4373,0.6,0,0,0,99.4,13090,38.1,0.1,6.3,1.4,54.2,7423,64.2,0.1,15.5,2.1,18.1,9194,69.6,0.4,18.5,2.1,9.4,7233,73.9,2.1,16.7,0.7,6.6,6954,69.3,14,12.3,0.3,4.1,3922,1.6,0,0,0,98.4,12294,48.6,0.3,7,1.7,42.4,7540,65.3,1,18.4,3.2,12.1,9404,67.7,2.2,19.9,2.6,7.6,7196,70,6.4,19,0.8,3.8,8706,47.4,37.8,12.7,0.3,1.8
39740,310M100US39740,"Reading, PA Metro Area",16224,0.3,0,0.4,0,99.3,35891,31.2,0.1,2,1.6,65.1,28081,67.4,0.3,10.5,3,18.8,30614,67.1,1.2,15.8,2.7,13.2,23042,72.4,2.4,15.7,2,7.5,24907,74.2,13.6,7,1,4.3,15531,1.3,0.3,0,0.1,98.4,36109,38,0.4,4.1,2.8,54.7,28772,66.9,1,13.7,4.8,13.6,30660,67.6,2.3,15.2,4,10.9,23955,67.6,7.9,15.2,3.1,6.2,33383,43.9,41.5,8.5,0.7,5.4
39820,310M100US39820,"Redding, CA Metro Area",6818,0.2,0.1,0,0,99.6,15166,30.6,0,3.3,1.6,64.6,10369,59.8,0.9,17.9,3.8,17.6,12961,61.9,1.5,21.1,3,12.5,11875,70.7,1.3,16.6,2.2,9.3,12849,71.6,12.3,12.6,0.6,2.8,6154,1.4,0,0.3,0,98.3,14762,40,0.1,8.1,2,49.7,10825,63.2,1.7,17.2,3.7,14.2,13905,61.7,1.9,24.5,3.7,8.2,12531,63.7,8.2,20.7,3,4.4,15863,43.5,40.6,12.8,1.1,2
39900,310M100US39900,"Reno-Sparks, NV Metro Area",15128,0.5,0.2,0,0,99.3,44514,32.6,0.1,4.2,1.5,61.6,29430,63.6,0.1,11.7,2.3,22.3,31047,62.1,1,19.7,2.5,14.7,25505,65.1,3,21.9,1.7,8.3,22403,64.7,13.2,16.4,1,4.8,14522,2.7,0.5,0.2,0.3,96.4,42167,42.3,0.3,5.7,2.9,48.9,28063,63.7,1.3,17.2,3.7,14.1,30555,62,3.8,23.6,3.6,7.1,25250,60.5,8.4,24.6,2.6,4,25698,41.3,37.5,18,1.1,2.1
40060,310M100US40060,"Richmond, VA Metro Area",45757,0.4,0.2,0,0,99.4,120980,30.3,0.1,3.2,1.9,64.5,87568,63.2,0.3,9.9,3.8,22.7,91027,65.8,0.8,14.6,3.7,15.1,69362,71.7,2.7,15,2.7,8,59955,71.6,14.1,8.4,1.5,4.4,44746,0.8,0.1,0.1,0,99,123023,35.8,0.3,3.9,3,57.1,92197,61.8,1.3,12.5,4.7,19.8,99159,60.1,3.5,18.1,4.7,13.6,75863,60.6,8,20.2,2.9,8.3,84971,39.4,43.1,11.7,0.9,4.9
40140,310M100US40140,"Riverside-San Bernardino-Ontario, CA Metro Area",185180,1.2,0.1,0,0.1,98.6,432993,34.6,0.1,3.2,1.6,60.5,285783,67.4,0.4,9.3,3,19.8,272972,69,0.9,14,3,13.1,182876,71.3,2.7,15.6,2.5,8,184524,69.4,13.1,10.4,1.7,5.4,173507,2.2,0.1,0,0.1,97.6,418982,43.5,0.3,4.8,3,48.3,287750,67.9,1.2,12.4,4.5,14,274712,64.4,3.2,18.3,4.4,9.7,193935,60.3,9.3,21.3,3.2,6,231756,41.5,38.7,14.5,1.6,3.7
40220,310M100US40220,"Roanoke, VA Metro Area",9975,0.5,0,0,0,99.5,25563,35.2,0.1,5.3,1.8,57.5,20410,65.1,0.3,13.7,3.8,17,23293,66.2,1.2,17.8,2.8,12.1,19796,73.4,2.5,14.8,1.8,7.5,19958,73.6,13.5,9.2,1,2.6,10091,1.9,0,0,0.1,98,26357,40.4,0.1,5.8,3,50.6,21200,64.1,1,16.1,6.2,12.6,24170,63,3,20.4,3.3,10.2,21727,61.5,9.9,20.1,1.9,6.5,28228,40.2,44.6,11,0.4,3.9
40340,310M100US40340,"Rochester, MN Metro Area",6198,0.1,0,0,0,99.9,18009,41.1,0.2,4,0.5,54.2,12495,69.3,0.5,9.4,1.6,19.2,13735,75.7,0.1,12.6,0.8,10.8,9484,77.3,1.8,13.3,0.7,6.9,10115,78.3,10.7,6,0.4,4.5,5776,0.2,0.8,0,0,99.1,18318,49.8,0.2,5.4,0.8,43.8,12313,74.2,0.3,11.4,1.8,12.2,14478,78,1.9,12.8,0.9,6.4,10041,70,7.7,16.3,0.4,5.6,13008,50.5,36.3,7.5,0.3,5.4
40380,310M100US40380,"Rochester, NY Metro Area",42770,0.4,0.1,0.1,0,99.4,97256,26.2,0.1,2.2,1.2,70.3,69096,61.4,0.3,10.6,3.9,23.9,79659,65.7,1,15.1,2.7,15.6,61073,71.4,2.2,14.7,2.4,9.3,60529,70.3,14,8.9,1.3,5.5,40414,0.9,0,0,0.1,99,97852,31.3,0.1,3.3,2.3,62.9,73133,63.5,0.9,12.7,4.5,18.4,83356,63.5,2.6,17.2,4.3,12.4,65404,61.7,8.4,18.2,2.6,9.1,83535,40.5,42.5,9.9,1,6.1
40420,310M100US40420,"Rockford, IL Metro Area",12819,0.5,0,0.1,0.1,99.3,31155,31.2,0.1,4.2,1.6,63,24322,64.5,0.2,13.7,1.8,19.8,25514,68.2,1.2,17.5,1.5,11.7,19563,72,2.4,16.6,1.6,7.3,19197,71.6,15.6,8.6,0.5,3.7,12189,1.4,0,0.1,0.1,98.4,31912,38.1,0.7,6.4,2.7,52.1,24412,61.1,0.8,16.6,4.2,17.4,25830,67,3.2,17.7,2.2,9.8,20510,65.6,7.7,19.2,1.5,6,25877,41.9,41.8,12.8,0.8,2.7
40580,310M100US40580,"Rocky Mount, NC Metro Area",5409,1.6,0.5,0,0,97.9,12488,31.1,0.5,2.6,2.5,63.3,9648,59.4,0.5,9.2,6.8,24.2,11063,66.5,1,10.8,6.9,14.8,9133,70.7,3.5,12.8,5.2,7.8,8133,69.9,15,7.6,2.4,5.2,5207,1.2,0.5,0,0,98.3,13533,30.8,0.6,3.9,3.9,60.9,10756,51,0.9,13.4,10.1,24.7,12154,60.4,4,16.9,6.3,12.4,10256,58.4,10.4,19.7,5.3,6.2,12236,35.6,50,8.3,1.7,4.3
40660,310M100US40660,"Rome, GA Metro Area",3607,1.7,0.7,0,0,97.6,9143,37,0,7.2,2.8,53,6570,66.4,0.5,14.9,1.5,16.6,6420,62.6,0.8,23,1.6,12,5327,75.9,1.6,15.9,1.1,5.5,5470,73.9,13.7,9.1,1.6,1.7,3787,2.5,0,0,0.3,97.2,9096,42.3,0.7,6.7,4.5,45.8,6547,63.2,1.4,20.4,6.6,8.4,6698,60.8,3,23.1,4.4,8.6,5717,62,8.7,23.6,2.2,3.4,7971,40.5,44.7,11.3,0.7,2.8
40900,310M100US40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",82819,0.5,0.1,0.1,0.1,99.3,218602,31.3,0.1,3.2,1.3,64.1,144306,65,0.3,10.5,2.6,21.6,149005,67.1,1,15.7,2.9,13.3,109659,71.2,2,17.4,2,7.4,105666,71.4,13,10.5,1.4,3.7,79416,1.4,0.1,0.1,0.2,98.3,217446,38.5,0.3,4.5,2.2,54.5,146528,65.6,1,14,3.8,15.7,156682,62.6,2.7,20.4,3.5,10.8,120182,59.6,8.5,23,2.3,6.7,139870,41.3,39.7,14.8,1.2,3
40980,310M100US40980,"Saginaw-Saginaw Township North, MI Metro Area",8298,0.2,0,0,0,99.8,17820,25.1,0.3,3.5,0.7,70.4,12553,58.6,0.2,14.7,1.6,24.9,14411,62.2,0.6,16.9,1.5,18.9,12033,70.7,2.9,15.5,1.2,9.7,12553,72.8,16.1,7.2,0.7,3.3,8023,0.5,0,0,0,99.5,18206,31.9,0.1,3.9,1.5,62.6,13053,59.3,0.8,17,3.3,19.6,15708,60.3,2.8,20,3.1,13.7,13088,61.5,8.2,20.6,1.4,8.3,17156,43,42.1,9.8,0.5,4.6
41060,310M100US41060,"St. Cloud, MN Metro Area",7894,0.1,0,0.1,0,99.8,23377,32.2,0,1.9,0.7,65.1,11808,72.9,0,10.2,0.9,16,13086,71.1,0.3,14.9,1.2,12.6,9318,76.7,1.6,13.1,1.3,7.3,9601,76.8,10.6,5.9,0.1,6.6,7868,0.9,0,0,0,99.1,21465,40.4,0.1,3.2,0.5,55.9,11585,74.9,1.3,12.4,2.5,8.9,12518,72.6,2.3,15.3,1.9,7.8,9086,74.6,6.3,12.6,1.1,5.4,12005,47.9,42.7,4,0.6,4.8
41100,310M100US41100,"St. George, UT Metro Area",5109,1.3,0.5,0,0,98.2,13757,54.2,0.3,4.4,0.9,40.2,6543,78.8,0,8.3,2.2,10.7,6329,74.2,0.4,15.5,2.4,7.5,6233,86.6,2.2,6.9,0.9,3.4,10497,84,8.7,5.2,0.6,1.6,5234,2,0,0,0,98,13519,67.6,0,6.2,1.3,24.9,6734,75.9,0.3,13.6,2.7,7.5,7034,77.5,1.6,14.5,1.2,5.2,7097,80,5.4,12.2,0.9,1.5,11640,64.4,27.4,7.2,0.2,0.8
41140,310M100US41140,"St. Joseph, MO-KS Metro Area",4795,0.9,0,0,0,99.1,13885,33,0.2,6.2,1.8,58.9,9004,55.6,1.1,16.9,2.3,24.1,9995,59.4,1.3,22.4,2,14.9,6983,73.8,2.6,17.6,1.5,4.6,7472,68.4,13.9,11.3,0.9,5.5,4112,2.3,0,0,0.3,97.4,11619,43.7,0.2,9.1,2.8,44.2,7668,64.2,1.9,21.4,3.2,9.3,8827,65.8,2.4,21.4,1.5,8.9,7147,67.2,9.6,18.6,2,2.6,10573,44.3,41.3,9.6,0.6,4.2
41180,310M100US41180,"St. Louis, MO-IL Metro Area",102423,0.5,0,0,0.1,99.3,266815,32.4,0.1,3.7,1.3,62.4,185087,64.5,0.3,11.9,2.3,21,211461,66.2,1,16.2,2.6,14,151253,71.9,2.2,15.9,2.2,7.9,151062,71.4,14.3,8.3,1.1,4.8,98304,1.1,0.1,0,0.1,98.7,275512,37.1,0.2,5,2,55.6,193472,63.3,1,13.9,3.7,18.1,221741,63.3,3.3,18.8,3.1,11.5,166328,62.3,8.6,19.1,2.4,7.6,214053,40.2,43.2,11.1,0.8,4.8
41420,310M100US41420,"Salem, OR Metro Area",14913,1.1,0,0,0.3,98.7,40268,36.3,0.1,5,2.2,56.4,24742,66.2,0.4,14.8,3.4,15.2,25223,67.3,1.2,17.5,1.7,12.3,21295,74.7,1.5,15.7,1.7,6.4,21601,72.5,15.2,8.7,0.7,3,14154,1.9,0,0.3,0.1,97.7,37882,45.3,0.3,6,3.3,45.1,23657,65.3,1.3,16.3,3.8,13.4,25749,65,3.2,19.5,3.9,8.5,22735,64.9,7.5,21.3,1.5,4.8,28468,44.7,39.5,12.4,0.3,3.1
41500,310M100US41500,"Salinas, CA Metro Area",16817,1.5,0,0,0,98.5,50565,33.6,0.1,2.4,1.8,62.1,29903,62.1,0.6,7.4,3.1,26.9,27337,63.2,2,14.8,3.1,16.9,20198,68.4,2.1,16.1,2.2,11.2,18479,72.1,11.2,9.6,1.4,5.6,15616,2.9,0,0.1,0.2,96.7,42126,42.2,0.3,3.3,3.7,50.4,25612,65.1,1.3,10.4,4.6,18.7,25802,63.9,3.8,18.3,3.1,10.9,20316,65.3,6.5,18.9,1.8,7.4,24076,42.3,40,12.7,1.5,3.6
41540,310M100US41540,"Salisbury, MD Metro Area",5357,0.7,0.4,0,0.9,98.1,13958,20.7,0.1,3.7,1.6,74,7912,56.9,0.9,10.9,4.9,26.4,8554,59.1,1.1,17.1,3.4,19.3,6727,64.6,3.4,19.4,3.1,9.5,6870,69.8,13.9,7.3,1.6,7.4,5988,0.5,0,0.3,0.3,98.9,13271,26.3,0.3,5.2,2.8,65.4,7504,60.8,2,15,6.4,15.8,8919,55.8,5.8,21.2,3.8,13.3,7350,57.2,10.1,18.2,3.9,10.7,9054,39.8,45.1,9.7,1,4.4
41620,310M100US41620,"Salt Lake City, UT Metro Area",41703,1,0.1,0,0,98.9,138926,43.8,0.1,4.8,1.1,50.2,74135,69.7,0.3,12,1.9,16.2,67412,71,0.7,16.4,1.9,10,47845,74.1,2.1,16.4,1.7,5.6,40058,74.8,11.9,9.8,0.9,2.6,39097,3.1,0,0.1,0.2,96.5,132082,52.1,0.2,6.6,1.9,39.1,70382,69.7,0.8,14.5,2.6,12.5,67397,69.3,2.2,17.4,2.6,8.6,48916,66.2,6.5,20.5,1.4,5.4,51093,45.5,37.7,13.1,0.8,2.9
41660,310M100US41660,"San Angelo, TX Metro Area",4727,3.4,0.3,0,0,96.3,12573,36.5,0.2,4.9,0.8,57.7,6096,68.9,0.7,14.5,4.7,11.2,6996,70.4,1,16.4,2.8,9.4,5822,74.4,2.4,18.5,1.6,3.2,6336,73.5,14.5,8,0.9,3.2,4342,2.5,0.5,0,0,97,12107,43.7,0.2,7,4.3,44.8,6538,65.6,1.1,18.1,4.5,10.7,7623,65.8,4.8,20.6,2.3,6.4,6133,67.4,9,16.9,0.8,6,8693,41.3,42,11.4,0.9,4.4
41700,310M100US41700,"San Antonio-New Braunfels, TX Metro Area",81755,1.6,0.1,0.1,0.1,98.2,220720,35.6,0.1,4.7,2.2,57.4,138269,66.9,0.3,12.3,3,17.5,136504,68.6,1.1,15.4,2.9,11.9,100621,72.9,2.6,15.8,2.3,6.4,95573,73,12.9,8.5,1.4,4.2,75980,2.8,0,0.1,0.2,96.9,218784,41.7,0.4,6.8,4.1,47.1,144341,64.4,1.2,15.5,4.7,14.2,144649,63.9,3.1,19.1,4.1,9.7,111652,61,9.1,21.2,2.4,6.4,126472,39.9,40.3,13.3,1.2,5.3
41740,310M100US41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",117422,1.6,0,0.1,0.1,98.3,380586,30.7,0.1,3.2,1.1,64.9,214337,63.2,0.3,9.2,2.2,25.2,209418,65.6,0.9,14.2,2.5,16.8,147055,70.6,2,16,2.1,9.3,145803,70.1,13,10.9,1.5,4.5,105757,2.7,0.1,0.2,0.2,96.9,339447,39.8,0.1,4.5,2.2,53.4,210988,65.9,0.7,12.2,3.5,17.7,212125,62.9,2.6,19.4,3.7,11.4,157475,59.9,8,21.8,2.8,7.5,191921,41.1,38.8,14.8,1.2,4
41780,310M100US41780,"Sandusky, OH Metro Area",2787,1.7,0,0,0,98.3,5833,35.3,0,4.3,1.4,58.9,4965,62.3,0.2,11.5,1.3,24.8,6051,65.1,1.5,20.6,2.3,10.5,5350,75.9,1.6,14.9,2.3,5.3,5813,71.4,15.5,7.7,1.9,3.5,2378,1.6,0,0,0,98.4,6154,40,0,6.3,1.9,51.7,4997,68.8,0.6,18.4,3.5,8.8,6356,71.6,2.7,17,1.8,7,5589,69.3,8,17.2,1.5,4,7044,48.2,38.5,10.9,0,2.4
41860,310M100US41860,"San Francisco-Oakland-Fremont, CA Metro Area",134104,0.6,0.1,0.1,0.1,99.1,457335,26.8,0.1,1.8,0.9,70.4,335251,61.2,0.3,7.5,2.1,28.9,318654,63.5,0.8,12.7,2.6,20.5,239348,67.5,2,14.9,1.9,13.7,223654,68.4,12.6,10.3,1.5,7.2,127123,1.4,0.1,0.1,0.2,98.4,450113,34.7,0.3,3.1,1.5,60.4,327876,63.4,0.7,9.8,3,23.1,320987,61.8,2.5,16.7,3.4,15.6,256387,58,7.5,20.8,2.5,11.1,300154,38.4,40.4,13.5,1.3,6.5
41940,310M100US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",61257,0.8,0,0,0.1,99.1,202892,31.9,0.1,1.9,0.8,65.3,146717,69.7,0.3,6.7,1.5,21.8,133284,71,1,11.5,1.9,14.7,86791,74.4,1.8,12.9,2,8.8,83171,74.2,11.9,8.2,1.3,4.4,56485,1.3,0.1,0,0.1,98.5,187719,44.2,0.3,3.2,1.4,50.9,140857,71,0.6,10,2.9,15.5,128945,68.4,2.6,15.7,2.7,10.6,91963,63.6,7,18.9,2.5,8.1,108532,43.2,39.6,12.4,1.4,3.5
42020,310M100US42020,"San Luis Obispo-Paso Robles, CA Metro Area",11896,0.7,0,0.2,0,99.2,32582,24,0.1,2.5,1.3,72.1,16318,60.3,0.5,11.4,3.2,24.6,20123,64.1,1.5,18,2.4,14,17081,71.4,2.4,15.1,2.6,8.5,17313,74.9,11.4,10.2,0.9,2.6,10560,1,0,0,0.2,98.9,25424,35.7,0,2.8,3.4,58.1,14420,69.9,1.2,13.9,4.5,10.6,19995,68,2.5,18.3,3.2,8.1,17123,63.8,7.1,22.8,1.7,4.6,21787,44.7,39.9,12.1,0.9,2.4
42060,310M100US42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",19255,1,0,0,0,99,51895,28,0.1,2.7,1.2,67.9,26585,62.7,0.2,9,4.3,23.9,27302,68.1,0.7,13.7,2.4,15.1,20572,71.6,1.5,14,1.4,11.5,22826,70.9,12.5,10.4,1.6,4.5,18668,2.5,0,0,0.1,97.4,46003,35.6,0.2,3.8,2.2,58.2,25103,64.9,0.7,11.5,4.4,18.5,27325,63.4,3.1,18,3.7,11.9,21584,60.1,6.7,22.7,2.7,7.9,30081,43.3,38.4,13.1,1.4,3.8
42100,310M100US42100,"Santa Cruz-Watsonville, CA Metro Area",11216,1.4,0,0.2,0.2,98.2,29088,23.2,0,2.9,0.7,73.2,17281,62.8,0.3,7.7,1.7,27.4,19372,63.6,0.4,16,2.3,17.7,16412,67,1.9,19,1.5,10.7,11766,69.5,12.9,11.2,0.8,5.6,10875,1.2,0,0,0.2,98.6,27342,31.2,0.1,2.7,1.6,64.3,16714,66.4,1.1,10.8,3.7,18.1,20036,61.7,1.7,21.6,2.5,12.4,16322,62.1,5.8,22.4,1.9,7.8,15705,40,38,17.7,0.9,3.5
42140,310M100US42140,"Santa Fe, NM Metro Area",4440,1.1,0,0,0,98.9,12394,33.4,0,3.1,0.7,62.8,9377,54.1,0.6,16.8,2,26.5,10801,56.6,0.7,21.4,2.9,18.3,10605,65.8,1.2,21.2,1.1,10.7,8812,69.2,9.5,12.8,2.3,6.1,4262,4,0,0.2,0,95.8,11616,39.9,1.1,6.3,2.5,50.2,9476,59.2,1.2,16.8,2.7,20,11798,53.2,2.3,25.5,2.2,16.8,12128,53.1,6.3,27.8,1.4,11.4,10931,40.9,32.1,20.8,0.5,5.6
42220,310M100US42220,"Santa Rosa-Petaluma, CA Metro Area",17433,0.8,0,0,0.1,99.2,46740,31.3,0,2.4,0.8,65.4,31660,64.8,0,10.2,2.2,22.8,35737,65.2,0.7,15.9,2.4,15.8,30527,66.9,1.5,18.4,1.7,11.5,26879,68.3,12.1,11.4,1,7.2,16202,2.4,0.2,0,0,97.3,43025,40.4,0.2,4.3,1.6,53.5,31396,66,0.8,13.6,3.1,16.6,38212,61.8,2.2,20.8,3.1,12.1,33266,56.7,6.8,26.1,2.1,8.3,36516,38.4,39.4,17.4,0.7,4.1
42340,310M100US42340,"Savannah, GA Metro Area",12626,0.8,0.7,0,0.1,98.4,37694,33,0,4.3,1.4,61.3,21996,64.9,0.2,12.9,2.5,19.5,22463,64.5,1,18.1,2.4,14,16969,70.2,3.3,15.6,1.9,8.9,16373,69.5,14.1,9.5,1.2,5.6,12722,2.1,0,0.1,0,97.9,38962,36.9,0.1,7.2,1.6,54.1,22722,59.9,1.4,14.7,4.5,19.5,24230,58.8,4.2,21,3.7,12.4,19286,56.5,11.1,22.1,2.4,7.9,22051,39,44.9,11.6,1,3.5
42540,310M100US42540,"Scranton--Wilkes-Barre, PA Metro Area",19854,0.8,0.1,0,0,99.2,49538,24.8,0.1,2.5,1.8,70.8,37650,62.9,0.2,10.8,2.8,23.3,42169,64.6,1,15.1,3.1,16.2,35487,70.3,3.2,13.4,2.4,10.6,39892,65.4,17.2,8.1,1,8.3,18946,0.6,0,0,0.1,99.3,47927,32.5,0.1,4.2,2.4,60.8,37188,63.1,1.3,14.3,4.1,17.2,42101,66.1,3.4,16.7,3.4,10.5,37060,64.2,10.1,17.4,2.1,6.2,60170,35.4,48.4,7.7,0.5,8
42660,310M100US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",114762,0.8,0.1,0,0.1,99,373740,33,0,3.7,1.1,62.2,262262,63.4,0.2,11.3,2.3,22.8,258932,65.6,0.7,16.5,1.8,15.5,182764,70.1,1.7,18,1.5,8.8,150984,70.7,12.2,11.7,1,4.4,108024,1.7,0.1,0,0.1,98.1,362174,41.9,0.2,5.1,1.8,50.9,254139,66,0.7,14,2.8,16.5,257932,64.9,2.2,19.6,2.6,10.7,191638,61.5,6.5,23.1,2,6.9,199740,40.4,39.6,15.5,0.8,3.7
42680,310M100US42680,"Sebastian-Vero Beach, FL Metro Area",4357,1.1,0,0,0.8,98.1,9436,34.9,0.2,3.6,0.9,60.4,7271,61.6,1.1,15.5,2.8,19.1,8898,63.8,0.6,20.3,1.7,13.6,8622,73.9,2.8,17.2,0.8,5.4,16381,75.2,11.2,8.8,0.8,4,3481,2.7,0,0,0.7,96.6,9001,41.3,0.4,5.6,3,49.7,7530,62.1,0.7,18.6,6.3,12.2,9756,60.9,3.6,20.9,3.2,11.4,10200,66.1,7.4,19.6,2.1,4.9,19681,50.9,37.9,9,0.2,2
43100,310M100US43100,"Sheboygan, WI Metro Area",4019,0.2,0,0,0,99.8,10669,31.1,0,4,1.4,63.5,8435,69.3,1,11.6,1.6,16.5,9334,70.5,0.3,15.2,0.1,13.9,6891,76.3,1.7,13.9,0.4,7.7,6978,75.7,12.9,7.4,0.5,3.5,3806,0.2,0,0,0,99.8,9536,47.9,0,4.8,1.6,45.7,7690,74.8,0.2,13.4,1.9,9.6,8918,75.6,2.3,13.9,1.5,6.6,6901,74.1,7.1,13.2,0.6,5,9370,46,43.8,7.3,0.1,2.8
43300,310M100US43300,"Sherman-Denison, TX Metro Area",4454,0.3,0,0,0,99.7,10416,35.4,0.1,7.9,1.5,55,7412,67.9,0.8,15.1,4.7,11.5,8806,65.4,1.8,19.3,2.8,10.7,6934,78,1.7,14.2,1.8,4.3,7731,72.2,14.7,10,1,2.1,4205,1.1,0,0,0,98.9,10798,46.4,0.2,9.5,3.4,40.4,7686,66.1,1,19.2,4.3,9.3,8907,66.9,3.6,21.7,2.2,5.6,7635,60.9,9.6,25.9,1.6,2,10319,44.1,43.1,11.1,0.2,1.5
43340,310M100US43340,"Shreveport-Bossier City, LA Metro Area",14157,0.4,0,0,0.1,99.5,39737,31,0.2,4.1,2.2,62.6,23734,55.5,0.5,15.2,3.5,25.4,26807,58.1,1.9,18.1,5.4,16.4,21007,65.4,3.9,18.4,3.3,9,21100,69.3,14.2,10,1.5,5,14188,1.3,0,0,0.1,98.6,41885,34.6,0.4,6.5,4.1,54.4,26003,51.3,1,19,6.8,21.8,28949,52.6,5.3,24.2,6.3,11.6,23587,55.6,11.5,21.3,3.1,8.5,30179,34.8,47.4,12.2,1.4,4.2
